ticker,company_name,sector,industry,company_size,source,metadata_source,metadata_source_url,metadata_as_of,business_description,flagship_products,revenue_segments,primary_customers,geographic_exposure,competitive_position,key_static_risks,exchange,currency,country,website,founded_year,headquarters,ipo_year,market_cap
APH,Amphenol Corporation,Technology,Electrical Products,blue_chip,sp500,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/aph,2026-06-17,"Amphenol Corporation is one of the world's largest designers, manufacturers and marketers of electrical, electronic and fiber optic connectors and interconnect systems, antennas, sensors and sensor-based products and coaxial, high-speed, fiber optic and specialty cable. Amphenol designs, manufactures and assembles its products at facilities in approximately 40 countries around the world and sells its products through its own global sales force, independent representatives and a global network of electronics distributors. Amphenol has a diversified presence as a leader in high-growth areas of the interconnect market including: Automotive, Commercial Aerospace, Communications Networks, Defense, Industrial, Information Technology and Data Communications and Mobile Devices.",,,,North America,,,,USD,United States,https://www.amphenol.com,,"358 HALL AVENUE, WALLINGFORD, Connecticut, 06492, United States",,195373532210.00
TEL,TE Connectivity plc,Technology,Electronic Components,blue_chip,sp500,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/tel,2026-06-17,"TE Connectivity plc (NYSE: TEL) is a global industrial technology leader creating a safer, sustainable, productive, and connected future. As a trusted innovation partner, our broad range of connectivity and sensor solutions enable the distribution of power, signal and data to advance next-generation transportation, energy networks, automated factories, data centers enabling artificial intelligence, and more. Our more than 90,000 employees, including 10,000 engineers, work alongside customers in approximately 130 countries.",,,,Europe,,,,USD,Ireland,https://www.te.com,,"PARKMORE BUSINESS PARK WEST,PARKMORE, GALWAY, H91VN2T, Switzerland",,63341388383.00
FSLR,"First Solar, Inc.",Technology,Semiconductors,blue_chip,sp500,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/fslr,2026-06-17,"First Solar, Inc. is America's leading photovoltaic ('PV') solar technology and manufacturing company. The only U.S. -headquartered company among the world's largest solar manufacturers, First Solar is focused on competitively and reliably enabling power generation needs with our advanced, uniquely American thin film PV technology. Developed at research and development ('R&D') labs in California and Ohio, our technology provides a competitive, high-performance, and responsibly produced alternative to conventional crystalline silicon PV solar modules. Our PV solar modules are produced using a fully integrated, continuous process that does not rely on Chinese crystalline silicon supply chains. For more information, please visit www.firstsolar.com.",,,,North America,,,,USD,United States,https://www.firstsolar.com,,"4300 E CAMELBACK ROAD,SUITE 220, PHOENIX, Arizona, 85018, United States",2006,28406371043.00
ON,ON Semiconductor Corporation,Technology,Semiconductors,blue_chip,sp500,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/on,2026-06-17,"onsemi (Nasdaq: ON) delivers intelligent power and sensing technologies that enable electrification, energy efficiency, safety, and automation across automotive, industrial, and AI data center end-markets. With a highly differentiated and innovative product portfolio, onsemi helps customers solve complex challenges to achieve higher efficiency, improved performance, and lower system cost, while supporting a safer, cleaner, and more energy-efficient world. The company is part of the S&P 500® index.",,,,North America,,,,USD,United States,https://www.onsemi.com,,"5701 N. PIMA ROAD, SCOTTSDALE, Arizona, 85250, United States",,46342552336.00
MPWR,"Monolithic Power Systems, Inc.",Technology,Semiconductors,blue_chip,sp500,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/mpwr,2026-06-17,"Monolithic Power Systems, Inc. ('MPS') is a fabless global company that provides high-performance, semiconductor-based power electronics solutions. MPS's mission is to reduce energy and material consumption to improve all aspects of quality of life and create a sustainable future. Founded in 1997 by our CEO Michael Hsing, MPS has three core strengths: deep system-level knowledge, strong semiconductor design expertise, and innovative proprietary technologies in the areas of semiconductor processes, system integration, and packaging. These combined advantages enable MPS to deliver reliable, compact, and monolithic solutions that are highly energy-efficient, cost-effective, and environmentally responsible while providing a consistent return on investment to our stockholders. MPS can be contacted through its website at www.monolithicpower.com or its support offices around the world.",,,,North America,,,,USD,United States,https://www.monolithicpower.com,,"1555 PALM BEACH LAKES BLVD., WEST PALM BEACH, Florida, 33401, United States",2004,73634570100.00
SWKS,"Skyworks Solutions, Inc.",Technology,Semiconductors,blue_chip,sp500,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/swks,2026-06-17,"Skyworks Solutions, Inc. is empowering the wireless networking revolution. Skyworks is a leading developer, manufacturer and provider of analog and mixed-signal semiconductors and solutions for numerous applications, including aerospace, automotive, broadband, cellular infrastructure, connected home, defense, entertainment and gaming, industrial, medical, smartphone, tablet and wearables. Skyworks is a global company with engineering, marketing, operations, sales and support facilities located throughout Asia, Europe and North America and is a member of the S&P 500® market index (Nasdaq: SWKS).",,,,North America,,,,USD,United States,https://www.skyworksinc.com,,"5260 CALIFORNIA AVENUE, IRVINE, California, 92617, United States",,10741993877.00
NXPI,NXP Semiconductors N.V.,Technology,Semiconductors,blue_chip,sp500,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/nxpi,2026-06-17,"NXP Semiconductors N.V. (NASDAQ: NXPI) is the trusted partner for innovative solutions in the automotive, industrial & IoT, mobile, and communications infrastructure markets. NXP's 'Brighter Together' approach combines leading-edge technology with pioneering people to develop system solutions that make the connected world better, safer, and more secure. The company has operations in more than 30 countries and posted revenue of $12.27 billion in 2025.",,,,Europe,,,,USD,Netherlands,https://www.nxp.com,,"60 HIGH TECH CAMPUS, EINDHOVEN, 5656 AG, Netherlands",2010,76470965118.00
ENPH,"Enphase Energy, Inc.",Technology,Semiconductors,blue_chip,sp500,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/enph,2026-06-17,"Enphase Energy, a global energy technology company based in Fremont, CA, is the world's leading supplier of microinverter-based solar and battery systems, EV chargers, home energy management systems, and virtual power plant (VPP) solutions. Enphase products enable people to harness the sun to make, use, save, and sell their own power, all controlled through the Enphase App. The company revolutionized the solar industry with its microinverter-based technology and has shipped approximately 87.8 million microinverters, with more than 5.2 million Enphase-based systems deployed in over 165 countries.",,,,North America,,,,USD,United States,https://www.enphase.com,,"47281 BAYSIDE PARKWAY, FREMONT, California, 94538, United States",2012,6624178537.00
SEDG,"SolarEdge Technologies, Inc.",Technology,Semiconductors,blue_chip,sp500,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/sedg,2026-06-17,"SolarEdge is a global smart energy technology company. SolarEdge develops, manufactures, and sells products that address a broad range of energy market segments through its diversified product offering, including residential, commercial and large scale photovoltaic or PV, energy storage and backup solutions, electric vehicle ('EV') charging capabilities, home energy management, grid services and virtual power plants. By leveraging engineering capabilities and focusing on innovation, safety and reliability, SolarEdge creates smart energy solutions that power our lives and drive future progress. SolarEdge is online at www.solaredge.com.",,,,Middle East,,,,USD,Israel,https://www.solaredge.com,,"1 HAMADA STREET, HERZILIYA PITUACH, 4673335, Israel",2015,3475760244.00
FICO,Fair Isaac Corporation,Consumer Discretionary,Business Services,blue_chip,sp500,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/fico,2026-06-17,"FICO (NYSE: FICO) powers decisions that help people and businesses around the world prosper. Founded in 1956, the company is a pioneer in the use of predictive analytics and data science to improve operational decisions. FICO holds more than 200 U.S. and foreign patents on technologies that increase profitability, customer satisfaction and growth for businesses in financial services, insurance, telecommunications, health care, retail and many other industries. Using FICO solutions, businesses in more than 80 countries do everything from protecting four billion payment cards from fraud, to improving financial inclusion, to increasing supply chain resiliency. The FICO® Score, used by 90% of top U.S. lenders, is the standard measure of consumer credit risk in the U.S. and has been made available in over 40 other countries, improving risk management, credit access and transparency.",,,,North America,,,,USD,United States,https://www.fico.com,,"5 WEST MENDENHALL,SUITE 105, BOZEMAN, Montana, 59715, United States",,27509980333.00
BRK.B,Berkshire Hathaway Inc.,,,blue_chip,sp500,nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/brk-b,2026-06-17,"Berkshire Hathaway and its subsidiaries engage in diverse business activities including insurance and reinsurance, freight rail transportation, utilities and energy, manufacturing, service and retailing.",,,,North America,,,,,,https://www.berkshirehathaway.com,,"3555 FARNAM STREET, OMAHA, Nebraska, 68131, United States",,
